Name,Financial Status,Fulfillment Status,Taxes,Total,Discount Amount,Created_at (UTC),Lineitem quantity,Lineitem price,Cancelled at,Payment Method,Refunded Amount,Location,Source,Lineitem name
MX37-1823,paid,fulfilled,248.28,1800.0,0.0,21/01/2018 23:23:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,PARKS
MX37-1824,partially_refunded,fulfilled,248.28,1800.0,0.0,21/01/2018 23:39:00,1,0.01,No cancelado,External Credit,150.0,Tienda A,pos,Micas
MX37-1825,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 00:01:00,1,0.01,No cancelado,Cash,0.0,Tienda A,pos,Micas
MX37-1826,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 00:17:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1827,partially_refunded,fulfilled,248.28,1800.0,0.0,22/01/2018 00:51:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,ESQUIVEL
MX37-1828,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 01:17:00,1,0.01,No cancelado,Cash,0.0,Tienda A,pos,Micas
MX37-1829,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 01:57:00,1,0.01,No cancelado,Cash,0.0,Tienda A,pos,Micas
MX37-1830,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 20:38:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1831,partially_refunded,fulfilled,248.28,1800.0,0.0,22/01/2018 21:08:00,1,0.01,No cancelado,External Credit,150.0,Tienda A,pos,Micas
MX37-1832,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 21:22:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1833,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 23:10:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RUDYARD
MX37-1834,partially_refunded,fulfilled,344.83,2500.0,0.0,23/01/2018 00:40:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,ALDOUS
MX37-1835,paid,fulfilled,227.58,1650.0,150.0,23/01/2018 00:46:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1836,paid,fulfilled,248.28,1800.0,0.0,23/01/2018 01:03:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX37-1837,paid,fulfilled,468.97,3400.0,0.0,23/01/2018 01:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX37-1838,paid,fulfilled,248.28,1800.0,0.0,23/01/2018 01:59:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1839,partially_refunded,fulfilled,317.24,2300.0,0.0,24/01/2018 00:37:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,SEYMOUR
MX37-1840,paid,fulfilled,248.28,1800.0,0.0,24/01/2018 01:55:00,1,0.01,No cancelado,Cash,0.0,Tienda A,pos,Micas
MX37-1841,paid,fulfilled,248.28,1800.0,0.0,24/01/2018 18:19:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1842,paid,fulfilled,317.24,2300.0,0.0,24/01/2018 18:28:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1843,paid,fulfilled,613.79,4450.0,0.0,24/01/2018 18:52:00,1,1799.99,No cancelado,Cash + External Credit,0.0,Tienda A,pos,ALDOUS
MX37-1849,paid,fulfilled,324.14,2350.0,150.0,24/01/2018 23:46:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX37-1850,paid,fulfilled,227.58,1650.0,150.0,26/01/2018 21:00:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MARTIN
MX37-1851,paid,unfulfilled,248.28,1800.0,0.0,26/01/2018 21:43:00,1,0.01,8/2/2018,External Credit,0.0,Tienda A,pos,Micas
MX37-1852,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 18:38:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1853,paid,fulfilled,193.1,1400.0,0.0,27/01/2018 18:53:00,1,700.0,No cancelado,External Credit,0.0,Tienda A,pos,Clipon
MX37-1854,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 19:25:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1855,paid,fulfilled,496.55,3600.0,0.0,27/01/2018 19:42:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1856,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 19:59:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RUDYARD
MX37-1857,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 20:19:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA
MX37-1858,paid,fulfilled,0.0,0.0,1800.0,27/01/2018 20:25:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,ALDOUS
MX37-1859,paid,fulfilled,517.24,3750.0,0.0,27/01/2018 20:38:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,BARRAGAN
MX37-1860,paid,fulfilled,9.66,70.0,0.0,27/01/2018 20:40:00,1,70.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX37-1861,paid,fulfilled,344.83,2500.0,0.0,27/01/2018 20:45:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,DARIA JR
MX37-1862,paid,fulfilled,253.79,1840.0,0.0,27/01/2018 21:21:00,1,1799.99,No cancelado,Cash + External Credit,0.0,Tienda A,pos,CLARK
MX37-1863,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 21:30:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX37-1864,paid,fulfilled,227.59,1650.0,150.0,27/01/2018 21:46:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX37-1865,paid,fulfilled,496.55,3600.0,150.0,27/01/2018 21:50:00,1,1950.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1866,paid,fulfilled,344.83,2500.0,0.0,27/01/2018 22:02:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX37-1867,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 23:48:00,1,0.01,No cancelado,Cash,0.0,Tienda A,pos,Micas
MX37-1868,partially_refunded,fulfilled,317.24,2300.0,0.0,28/01/2018 00:31:00,1,0.01,No cancelado,External Credit,150.0,Tienda A,pos,Micas
MX37-1869,paid,fulfilled,227.58,1650.0,150.0,28/01/2018 00:58:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1870,partially_refunded,fulfilled,248.28,1800.0,0.0,28/01/2018 01:08:00,1,0.01,No cancelado,External Credit,150.0,Tienda A,pos,Micas
MX37-1871,paid,fulfilled,517.24,3750.0,0.0,28/01/2018 01:18:00,1,1950.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1872,partially_refunded,fulfilled,400.0,2900.0,0.0,28/01/2018 01:24:00,1,1799.99,No cancelado,External Credit,100.0,Tienda A,pos,ALDOUS
MX37-1873,partially_refunded,fulfilled,248.28,1800.0,0.0,28/01/2018 01:37:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,RUDYARD
MX37-1874,paid,fulfilled,468.97,3400.0,0.0,28/01/2018 01:43:00,1,1600.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1875,paid,unfulfilled,248.28,1800.0,0.0,28/01/2018 01:53:00,1,1799.99,30/1/2018,External Credit,0.0,Tienda A,pos,PARKS
MX37-1876,partially_paid,unfulfilled,248.27,1800.0,0.0,28/01/2018 18:10:00,1,1799.99,19/6/2018,No efectuado,0.0,Tienda A,pos,JANIS
MX37-1877,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 19:34:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,SEYMOUR
MX37-1878,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 20:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WALLY
MX37-1879,partially_refunded,fulfilled,248.28,1800.0,0.0,28/01/2018 20:42:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,DARIA JR
MX37-1880,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 20:45:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1881,paid,fulfilled,227.58,1650.0,150.0,28/01/2018 23:17:00,1,0.01,No cancelado,Cash + External Credit,0.0,Tienda A,pos,Micas
MX37-1882,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 23:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX37-1883,paid,fulfilled,227.59,1650.0,150.0,28/01/2018 23:46:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1884,paid,fulfilled,68.97,500.0,0.0,28/01/2018 23:48:00,1,500.0,No cancelado,External Credit,0.0,Tienda A,pos,Antireflejante para la luz azul
MX37-1885,partially_refunded,fulfilled,517.24,3750.0,0.0,28/01/2018 23:59:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,CLARK
MX37-1886,paid,fulfilled,2.07,15.0,0.0,29/01/2018 00:45:00,1,15.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX37-1887,paid,fulfilled,248.28,1800.0,0.0,29/01/2018 01:28:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1888,paid,fulfilled,248.28,1800.0,0.0,29/01/2018 01:51:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,PARKS
MX37-1889,paid,fulfilled,248.28,1800.0,0.0,29/01/2018 01:57:00,1,0.01,No cancelado,Cash,0.0,Tienda A,pos,Micas
MX37-1890,paid,fulfilled,344.83,2500.0,0.0,29/01/2018 23:26:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA JR
MX37-1891,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 02:12:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1892,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 18:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RAMIREZ
MX37-1893,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 19:19:00,1,0.01,No cancelado,Gift Card,0.0,Tienda A,pos,Micas
MX37-1894,paid,fulfilled,227.58,1650.0,150.0,30/01/2018 19:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX37-1895,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 20:39:00,1,0.01,No cancelado,Cash,0.0,Tienda A,pos,Micas
MX37-1896,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 21:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1897,partially_refunded,fulfilled,248.28,1800.0,0.0,30/01/2018 21:56:00,1,0.01,No cancelado,External Credit,150.0,Tienda A,pos,Micas
MX37-1898,paid,fulfilled,131.03,950.0,150.0,31/01/2018 00:15:00,1,1100.0,No cancelado,External Credit,0.0,Tienda A,pos,Thin & Lite
MX37-1899,partially_refunded,fulfilled,248.28,1800.0,0.0,31/01/2018 01:07:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,MOLEMAN
MX37-1900,paid,fulfilled,227.58,1650.0,150.0,31/01/2018 01:21:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1901,paid,fulfilled,248.28,1800.0,0.0,31/01/2018 18:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1902,paid,fulfilled,248.28,1800.0,0.0,31/01/2018 19:51:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1903,paid,fulfilled,248.28,1800.0,0.0,31/01/2018 21:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX37-1904,paid,fulfilled,248.28,1800.0,0.0,31/01/2018 21:40:00,1,0.01,No cancelado,Cash,0.0,Tienda A,pos,Micas
MX37-1905,paid,fulfilled,248.28,1800.0,0.0,31/01/2018 22:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WOODY
MX37-1906,paid,fulfilled,248.28,1800.0,0.0,01/02/2018 00:02:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,HAWKING
MX37-1907,paid,fulfilled,248.28,1800.0,0.0,01/02/2018 01:24:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,HAWKING
MX37-1908,partially_refunded,fulfilled,248.28,1800.0,0.0,01/02/2018 01:29:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,RUDYARD
MX37-1909,paid,fulfilled,248.28,1800.0,0.0,01/02/2018 01:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,TRUMAN
MX37-1910,paid,fulfilled,248.28,1800.0,0.0,01/02/2018 01:42:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1911,paid,fulfilled,248.28,1800.0,0.0,01/02/2018 01:49:00,1,0.01,No cancelado,Cash,0.0,Tienda A,pos,Micas
MX37-1912,partially_refunded,fulfilled,248.28,1800.0,0.0,01/02/2018 01:52:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,BARRAGAN
MX37-1913,partially_refunded,fulfilled,248.28,1800.0,0.0,02/02/2018 22:27:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,PARKS
MX37-1914,paid,fulfilled,227.58,1650.0,150.0,02/02/2018 22:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1915,paid,fulfilled,248.28,1800.0,0.0,02/02/2018 23:06:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1916,paid,fulfilled,227.58,1650.0,150.0,02/02/2018 23:31:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MARTIN
MX37-1917,paid,fulfilled,248.28,1800.0,0.0,02/02/2018 23:52:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,STANLEY
MX37-1918,paid,fulfilled,317.24,2300.0,0.0,02/02/2018 23:58:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,COOPER
MX37-1919,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 00:30:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1920,partially_refunded,fulfilled,248.28,1800.0,0.0,03/02/2018 00:41:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,LUCAS
MX37-1921,partially_refunded,fulfilled,250.34,1815.0,0.0,03/02/2018 01:21:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,ESQUIVEL
MX37-1922,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 18:41:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LEON
MX37-1923,paid,fulfilled,9.66,70.0,0.0,03/02/2018 18:46:00,1,70.0,No cancelado,External Credit,0.0,Tienda A,pos,Polanco
MX37-1924,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 19:04:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA
MX37-1925,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 19:19:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX37-1926,paid,fulfilled,0.0,0.0,1800.0,03/02/2018 20:05:00,1,0.01,No cancelado,No efectuado,0.0,Tienda A,pos,Micas
MX37-1927,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 20:18:00,1,1799.99,No cancelado,Cash + External Credit,0.0,Tienda A,pos,JANIS
MX37-1928,paid,fulfilled,5.52,40.0,0.0,03/02/2018 20:19:00,1,40.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX37-1929,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 20:26:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1930,paid,unfulfilled,248.28,1800.0,0.0,03/02/2018 20:35:00,1,1799.99,3/2/2018,Cash,0.0,Tienda A,pos,PARKS
MX37-1931,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 20:51:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1932,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 20:56:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1933,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 21:02:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,TRUMAN
MX37-1934,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 21:12:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1935,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 21:22:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS
MX37-1936,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 23:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA JR
MX37-1937,paid,unfulfilled,248.28,1800.0,0.0,03/02/2018 23:23:00,1,0.01,11/2/2018,External Credit,0.0,Tienda A,pos,Micas
MX37-1938,refunded,fulfilled,517.24,3750.0,0.0,03/02/2018 23:27:00,1,1799.99,No cancelado,External Credit,3750.0,Tienda A,pos,CHAVELA
MX37-1939,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 23:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MARTIN
MX37-1940,partially_refunded,fulfilled,248.28,1800.0,0.0,03/02/2018 23:45:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,CLARK
MX37-1941,paid,fulfilled,227.59,1650.0,150.0,03/02/2018 23:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX37-1942,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 00:09:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,HAWKING
MX37-1943,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 00:21:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1944,paid,fulfilled,517.24,3750.0,0.0,04/02/2018 00:23:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS
MX37-1945,partially_refunded,fulfilled,248.28,1800.0,0.0,04/02/2018 01:12:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,ALDOUS
MX37-1946,partially_refunded,fulfilled,248.28,1800.0,0.0,04/02/2018 18:24:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,ALDOUS
MX37-1947,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 18:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LEON
MX37-1948,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 18:37:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,TRUMAN
MX37-1949,partially_refunded,fulfilled,248.28,1800.0,0.0,04/02/2018 18:41:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,GONZO
MX37-1950,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 18:52:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1951,paid,fulfilled,496.55,3600.0,0.0,04/02/2018 19:15:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX37-1952,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 19:21:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX37-1953,paid,fulfilled,227.59,1650.0,150.0,04/02/2018 19:41:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,JANIS
MX37-1954,paid,fulfilled,517.24,3750.0,0.0,04/02/2018 20:09:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RUDYARD
MX37-1955,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 20:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA
MX37-1956,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 20:40:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX37-1957,paid,unfulfilled,248.28,1800.0,0.0,04/02/2018 20:58:00,1,1799.99,18/3/2018,External Credit,0.0,Tienda A,pos,CAMARENA
MX37-1958,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 23:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1959,partially_refunded,fulfilled,248.28,1800.0,0.0,04/02/2018 23:14:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,HAWKING
MX37-1960,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 23:18:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,SEYMOUR
MX37-1961,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 23:46:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX37-1962,paid,fulfilled,400.0,2900.0,0.0,05/02/2018 00:56:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX37-1963,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 18:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS
MX37-1964,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 18:57:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,GONZO
MX37-1965,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 19:24:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA JR
MX37-1966,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 20:08:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1967,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 20:12:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1968,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 20:31:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1969,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 20:33:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1970,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 20:40:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX37-1971,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 20:56:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,GONZO
MX37-1972,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 20:59:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1973,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 21:04:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX37-1974,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 21:24:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS
MX37-1975,partially_refunded,fulfilled,248.28,1800.0,0.0,05/02/2018 21:36:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,RAMIREZ
MX37-1976,paid,fulfilled,227.59,1650.0,900.0,05/02/2018 23:50:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ALDOUS
MX37-1977,paid,fulfilled,248.28,1800.0,0.0,05/02/2018 23:53:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,TRUMAN
MX37-1978,paid,fulfilled,5.52,40.0,0.0,06/02/2018 00:27:00,1,40.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX37-1979,paid,fulfilled,248.28,1800.0,0.0,06/02/2018 00:34:00,1,0.01,No cancelado,Cash,0.0,Tienda A,pos,Micas
MX37-1980,partially_refunded,fulfilled,248.28,1800.0,0.0,06/02/2018 01:19:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,CLARK
MX37-1981,paid,fulfilled,248.28,1800.0,0.0,08/02/2018 18:19:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RAMIREZ
MX37-1982,paid,fulfilled,0.0,0.0,1800.0,08/02/2018 18:25:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,MOLEMAN
MX37-1983,paid,fulfilled,517.24,3750.0,0.0,08/02/2018 18:35:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,REVUELTAS
MX37-1984,paid,fulfilled,248.28,1800.0,0.0,08/02/2018 19:04:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX37-1985,paid,fulfilled,248.28,1800.0,0.0,08/02/2018 19:43:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX37-1986,paid,fulfilled,468.97,3400.0,0.0,08/02/2018 20:12:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1987,paid,fulfilled,248.28,1800.0,0.0,08/02/2018 22:52:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS
MX37-1988,paid,fulfilled,248.28,1800.0,0.0,08/02/2018 23:10:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX37-1989,paid,fulfilled,96.55,700.0,0.0,08/02/2018 23:38:00,1,700.0,No cancelado,External Credit,0.0,Tienda A,pos,Clipon
MX37-1990,paid,fulfilled,248.27,1800.0,0.0,09/02/2018 00:13:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,GONZO
MX37-1991,paid,fulfilled,248.28,1800.0,0.0,09/02/2018 00:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,TRUMAN
MX37-1992,paid,fulfilled,2.07,15.0,0.0,09/02/2018 00:53:00,1,15.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX37-1993,partially_refunded,fulfilled,248.28,1800.0,0.0,10/02/2018 18:31:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,MOLEMAN
MX37-1994,paid,fulfilled,248.28,1800.0,0.0,10/02/2018 18:43:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX37-1995,paid,fulfilled,248.28,1800.0,0.0,10/02/2018 18:56:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,JANIS
MX37-1996,paid,fulfilled,248.28,1800.0,0.0,10/02/2018 19:01:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX37-1997,paid,fulfilled,248.28,1800.0,0.0,10/02/2018 19:42:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,REVUELTAS
MX37-1998,partially_refunded,fulfilled,248.28,1800.0,0.0,10/02/2018 19:56:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,ALDOUS
MX37-1999,paid,fulfilled,248.28,1800.0,0.0,10/02/2018 20:01:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CHAVELA
MX37-2000,paid,fulfilled,344.83,2500.0,0.0,10/02/2018 20:14:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS
MX37-2001,paid,fulfilled,248.28,1800.0,0.0,10/02/2018 20:16:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,HAWKING
MX37-2002,partially_refunded,fulfilled,248.28,1800.0,0.0,10/02/2018 20:22:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,ALDOUS
