Name,Financial Status,Fulfillment Status,Taxes,Total,Discount Amount,Created_at (UTC),Lineitem quantity,Lineitem price,Cancelled at,Payment Method,Refunded Amount,Location,Source,Lineitem name
MX40-1336,partially_refunded,fulfilled,248.28,1800,0,10/02/2018 18:33:00,1,1799.99,,External Credit,150,Tienda A,pos,CLARK
MX40-1336,,,,,,10/02/2018 18:33:00,1,0.01,,,,,,Micas
MX40-1337,partially_refunded,fulfilled,248.28,1800,0,10/02/2018 19:22:00,1,1799.99,,External Credit,150,Tienda A,pos,HAWKING
MX40-1337,,,,,,10/02/2018 19:22:00,1,0.01,,,,,,Micas
MX40-1338,,,,,,10/02/2018 19:41:00,1,0.01,,,,,,Micas
MX40-1338,partially_refunded,fulfilled,248.28,1800,0,10/02/2018 19:41:00,1,1799.99,,External Credit,150,Tienda A,pos,OROZCO
MX40-1339,paid,fulfilled,248.28,1800,0,10/02/2018 19:44:00,1,1799.99,,Cash,0,Tienda A,pos,LEON
MX40-1339,,,,,,10/02/2018 19:44:00,1,0.01,,,,,,Micas
MX40-1340,,,,,,10/02/2018 19:49:00,1,500,,,,,,Antireflejante para la luz azul
MX40-1340,,,,,,10/02/2018 19:49:00,1,0.01,,,,,,Micas
MX40-1340,paid,fulfilled,317.24,2300,0,10/02/2018 19:49:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX40-1341,,,,,,10/02/2018 19:56:00,1,500,,,,,,Antireflejante para la luz azul
MX40-1341,,,,,,10/02/2018 19:56:00,1,0.01,,,,,,Micas
MX40-1341,paid,fulfilled,317.24,2300,0,10/02/2018 19:56:00,1,1799.99,,External Credit,0,Tienda A,pos,REVUELTAS
MX40-1342,,,,,,10/02/2018 21:09:00,2,0.01,,,,,,Micas
MX40-1342,paid,fulfilled,496.55,3600,0,10/02/2018 21:09:00,1,1799.99,,Cash,0,Tienda A,pos,PARKS
MX40-1342,,,,,,10/02/2018 21:09:00,1,1799.99,,,,,,SEYMOUR
MX40-1343,paid,unfulfilled,248.28,1800,0,10/02/2018 21:43:00,1,1799.99,12/2/2018,External Credit,0,Tienda A,pos,MARTIN
MX40-1343,,,,,,10/02/2018 21:43:00,1,0.01,,,,,,Micas
MX40-1344,paid,fulfilled,248.28,1800,0,10/02/2018 22:05:00,1,1799.99,,Cash,0,Tienda A,pos,GONZO
MX40-1344,,,,,,10/02/2018 22:05:00,1,0.01,,,,,,Micas
MX40-1345,,,,,,10/02/2018 22:13:00,1,0.01,,,,,,Micas
MX40-1345,paid,fulfilled,248.28,1800,0,10/02/2018 22:13:00,1,1799.99,,External Credit,0,Tienda A,pos,TRUMAN
MX40-1346,paid,fulfilled,248.28,1800,0,10/02/2018 22:19:00,1,1799.99,,External Credit,0,Tienda A,pos,HAWKING
MX40-1346,,,,,,10/02/2018 22:19:00,1,0.01,,,,,,Micas
MX40-1347,,,,,,10/02/2018 22:22:00,1,0.01,,,,,,Micas
MX40-1347,paid,fulfilled,248.28,1800,0,10/02/2018 22:22:00,1,1799.99,,External Credit,0,Tienda A,pos,REVUELTAS
MX40-1348,,,,,,10/02/2018 23:15:00,1,0.01,,,,,,Micas
MX40-1348,,,,,,10/02/2018 23:15:00,1,1100,,,,,,Micas Thin & Lite 1.67
MX40-1348,paid,fulfilled,379.31,2750,150,10/02/2018 23:15:00,1,1799.99,,External Credit,0,Tienda A,pos,RUDYARD
MX40-1349,paid,fulfilled,248.28,1800,0,10/02/2018 23:29:00,1,1799.99,,External Credit,0,Tienda A,pos,GONZO
MX40-1349,,,,,,10/02/2018 23:29:00,1,0.01,,,,,,Micas
MX40-1350,paid,fulfilled,248.28,1800,0,10/02/2018 23:38:00,1,1799.99,,Cash,0,Tienda A,pos,JANIS
MX40-1350,,,,,,10/02/2018 23:38:00,1,0.01,,,,,,Micas
MX40-1351,paid,fulfilled,248.28,1800,0,11/02/2018 00:01:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX40-1351,,,,,,11/02/2018 00:01:00,1,0.01,,,,,,Micas
MX40-1352,,,,,,11/02/2018 00:17:00,1,0.01,,,,,,Micas
MX40-1352,refunded,fulfilled,248.28,1800,0,11/02/2018 00:17:00,1,1799.99,,External Credit,1800,Tienda A,pos,MOLEMAN
MX40-1353,paid,fulfilled,248.28,1800,0,11/02/2018 00:20:00,1,1799.99,,External Credit,0,Tienda A,pos,JANIS
MX40-1353,,,,,,11/02/2018 00:20:00,1,0.01,,,,,,Micas
MX40-1354,,,,,,11/02/2018 00:26:00,1,0.01,,,,,,Micas
MX40-1354,paid,fulfilled,248.28,1800,0,11/02/2018 00:26:00,1,1799.99,,External Credit,0,Tienda A,pos,SEYMOUR
MX40-1355,paid,fulfilled,248.28,1800,0,11/02/2018 00:34:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX40-1355,,,,,,11/02/2018 00:34:00,1,0.01,,,,,,Micas
MX40-1356,paid,fulfilled,268.97,1950.01,0,11/02/2018 00:50:00,1,1950.01,,External Credit,0,Tienda A,pos,Micas
MX40-1357,paid,fulfilled,277.24,2010,0,11/02/2018 01:00:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX40-1357,,,,,,11/02/2018 01:00:00,1,0.01,,,,,,Micas
MX40-1357,,,,,,11/02/2018 01:00:00,3,70,,,,,,Polanco
MX40-1358,,,,,,11/02/2018 01:46:00,1,0.01,,,,,,Micas
MX40-1358,paid,fulfilled,248.28,1800,0,11/02/2018 01:46:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX40-1359,paid,fulfilled,4.14,30,0,11/02/2018 01:57:00,1,30,,Cash,0,Tienda A,pos,Polanco
MX40-1360,,,,,,11/02/2018 02:23:00,1,0.01,,,,,,Micas
MX40-1360,paid,fulfilled,248.28,1800,0,11/02/2018 02:23:00,1,1799.99,,External Credit,0,Tienda A,pos,SEYMOUR
MX40-1361,paid,fulfilled,248.28,1800,0,11/02/2018 18:20:00,1,1799.99,,External Credit,0,Tienda A,pos,JANIS
MX40-1361,,,,,,11/02/2018 18:20:00,1,0.01,,,,,,Micas
MX40-1362,,,,,,11/02/2018 18:33:00,1,0.01,,,,,,Micas
MX40-1362,paid,fulfilled,248.28,1800,0,11/02/2018 18:33:00,1,1799.99,,External Credit,0,Tienda A,pos,RAMIREZ
MX40-1363,,,,,,11/02/2018 19:51:00,1,0.01,,,,,,Micas
MX40-1363,paid,fulfilled,227.58,1650,150,11/02/2018 19:51:00,1,1799.99,,External Credit,0,Tienda A,pos,SEYMOUR
MX40-1364,,,,,,11/02/2018 20:08:00,1,0.01,,,,,,Micas
MX40-1364,paid,fulfilled,248.28,1800,0,11/02/2018 20:08:00,1,1799.99,,Cash,0,Tienda A,pos,MOLEMAN
MX40-1365,paid,fulfilled,124.14,900,0,11/02/2018 20:15:00,2,450,,External Credit,0,Tienda A,pos,Mica Monofocal
MX40-1366,paid,fulfilled,496.55,3600,0,11/02/2018 20:32:00,1,1799.99,,External Credit,0,Tienda A,pos,DARIA
MX40-1366,,,,,,11/02/2018 20:32:00,1,1799.99,,,,,,DARIA
MX40-1366,,,,,,11/02/2018 20:32:00,2,0.01,,,,,,Micas
MX40-1367,,,,,,11/02/2018 20:47:00,1,0.01,,,,,,Micas
MX40-1367,paid,unfulfilled,248.28,1800,0,11/02/2018 20:47:00,1,1799.99,15/2/2018,External Credit,0,Tienda A,pos,REVUELTAS
MX40-1368,paid,fulfilled,248.28,1800,0,11/02/2018 21:00:00,1,1799.99,,External Credit,0,Tienda A,pos,DARIA JR
MX40-1368,,,,,,11/02/2018 21:00:00,1,0.01,,,,,,Micas
MX40-1369,paid,fulfilled,248.28,1800,0,11/02/2018 22:28:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX40-1369,,,,,,11/02/2018 22:28:00,1,0.01,,,,,,Micas
MX40-1370,,,,,,12/02/2018 01:46:00,1,0.01,,,,,,Micas
MX40-1370,paid,fulfilled,248.28,1800,0,12/02/2018 01:46:00,1,1799.99,,Cash,0,Tienda A,pos,RAMIREZ
MX40-1371,paid,fulfilled,248.28,1800,0,12/02/2018 01:49:00,1,1799.99,,Cash,0,Tienda A,pos,CLARK
MX40-1371,,,,,,12/02/2018 01:49:00,1,0.01,,,,,,Micas
MX40-1372,,,,,,12/02/2018 02:03:00,1,0.01,,,,,,Micas
MX40-1372,paid,fulfilled,248.28,1800,0,12/02/2018 02:03:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX40-1373,,,,,,15/02/2018 20:50:00,1,1600.01,,,,,,Micas
MX40-1373,paid,fulfilled,468.97,3400,0,15/02/2018 20:50:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX40-1374,paid,fulfilled,227.58,1650,150,17/02/2018 18:18:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX40-1374,,,,,,17/02/2018 18:18:00,1,0.01,,,,,,Micas
MX40-1375,,,,,,17/02/2018 18:40:00,1,0.01,,,,,,Micas
MX40-1375,paid,fulfilled,13.79,100,1700,17/02/2018 18:40:00,1,1799.99,,Cash,0,Tienda A,pos,RUDYARD
MX40-1376,paid,fulfilled,248.28,1800,0,17/02/2018 19:19:00,1,1799.99,,Cash,0,Tienda A,pos,ESQUIVEL
MX40-1376,,,,,,17/02/2018 19:19:00,1,0.01,,,,,,Micas
MX40-1377,partially_refunded,fulfilled,248.28,1800,0,17/02/2018 19:48:00,1,1799.99,,External Credit,100,Tienda A,pos,GINSBERG
MX40-1377,,,,,,17/02/2018 19:48:00,1,0.01,,,,,,Micas
MX40-1378,paid,fulfilled,248.28,1800,0,17/02/2018 20:22:00,1,1799.99,,External Credit,0,Tienda A,pos,BARRAGAN
MX40-1378,,,,,,17/02/2018 20:22:00,1,0.01,,,,,,Micas
MX40-1379,,,,,,17/02/2018 20:27:00,1,0.01,,,,,,Micas
MX40-1379,paid,fulfilled,248.28,1800,0,17/02/2018 20:27:00,1,1799.99,,Cash,0,Tienda A,pos,MOLEMAN
MX40-1380,,,,,,17/02/2018 20:37:00,1,0.01,,,,,,Micas
MX40-1380,paid,fulfilled,248.28,1800,0,17/02/2018 20:37:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX40-1381,partially_refunded,fulfilled,248.28,1800,0,17/02/2018 20:43:00,1,1799.99,,External Credit,150,Tienda A,pos,CLARK
MX40-1381,,,,,,17/02/2018 20:43:00,1,0.01,,,,,,Micas
MX40-1382,,,,,,17/02/2018 20:57:00,1,0.01,,,,,,Micas
MX40-1382,paid,fulfilled,248.28,1800,0,17/02/2018 20:57:00,1,1799.99,,External Credit,0,Tienda A,pos,WOODY
MX40-1383,,,,,,17/02/2018 21:21:00,1,0.01,,,,,,Micas
MX40-1383,paid,fulfilled,248.28,1800,0,17/02/2018 21:21:00,1,1799.99,,External Credit,0,Tienda A,pos,RUDYARD
MX40-1384,,,,,,17/02/2018 21:26:00,1,0.01,,,,,,Micas
MX40-1384,,,,,,17/02/2018 21:26:00,1,0.01,,,,,,Micas
MX40-1384,paid,fulfilled,248.28,1800.01,0,17/02/2018 21:26:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX40-1385,,,,,,17/02/2018 22:21:00,1,0.01,,,,,,Micas
MX40-1385,paid,fulfilled,0,0,1800,17/02/2018 22:21:00,1,1799.99,,,0,Tienda A,pos,RAMIREZ
MX40-1386,paid,fulfilled,227.58,1650,150,17/02/2018 22:47:00,1,1799.99,,External Credit + Cash,0,Tienda A,pos,GONZO
MX40-1386,,,,,,17/02/2018 22:47:00,1,0.01,,,,,,Micas
MX40-1387,paid,fulfilled,248.28,1800,0,18/02/2018 00:40:00,1,1799.99,,External Credit,0,Tienda A,pos,GONZO
MX40-1387,,,,,,18/02/2018 00:40:00,1,0.01,,,,,,Micas
MX40-1388,paid,fulfilled,248.28,1800,0,18/02/2018 01:09:00,1,0.01,,External Credit,0,Tienda A,pos,Micas
MX40-1388,,,,,,18/02/2018 01:09:00,1,1799.99,,,,,,SEYMOUR
MX40-1424,paid,fulfilled,248.28,1800,0,24/02/2018 23:15:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX40-1424,,,,,,24/02/2018 23:15:00,1,0.01,,,,,,Micas
MX40-1425,paid,fulfilled,248.28,1800,0,24/02/2018 23:36:00,1,1799.99,,External Credit,0,Tienda A,pos,MARTIN
MX40-1425,,,,,,24/02/2018 23:36:00,1,0.01,,,,,,Micas
MX40-1426,,,,,,24/02/2018 23:47:00,1,0.01,,,,,,Micas
MX40-1426,paid,fulfilled,248.28,1800,0,24/02/2018 23:47:00,1,1799.99,,External Credit,0,Tienda A,pos,RAMIREZ
MX40-1427,partially_refunded,fulfilled,248.28,1800,0,24/02/2018 23:51:00,1,1799.99,,External Credit,150,Tienda A,pos,GONZO
MX40-1427,,,,,,24/02/2018 23:51:00,1,0.01,,,,,,Micas
MX40-1428,,,,,,24/02/2018 23:55:00,1,0.01,,,,,,Micas
MX40-1428,partially_refunded,fulfilled,248.28,1800,0,24/02/2018 23:55:00,1,1799.99,,Cash,150,Tienda A,pos,SEYMOUR
MX40-1429,,,,,,25/02/2018 01:29:00,1,0.01,,,,,,Micas
MX40-1429,partially_refunded,fulfilled,248.28,1800,0,25/02/2018 01:29:00,1,1799.99,,External Credit,150,Tienda A,pos,OROZCO
MX40-1430,,,,,,25/02/2018 01:31:00,1,0.01,,,,,,Micas
MX40-1430,partially_refunded,fulfilled,248.28,1800,0,25/02/2018 01:31:00,1,1799.99,,External Credit,150,Tienda A,pos,TRUMAN
MX40-1431,,,,,,25/02/2018 01:59:00,1,0.01,,,,,,Micas
MX40-1431,paid,fulfilled,248.28,1800,0,25/02/2018 01:59:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX40-1432,paid,fulfilled,344.83,2500,0,25/02/2018 18:05:00,1,1799.99,,Cash,0,Tienda A,pos,MARTIN
MX40-1432,,,,,,25/02/2018 18:05:00,1,700.01,,,,,,Micas
MX40-1433,paid,fulfilled,248.28,1800,0,25/02/2018 18:22:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX40-1433,,,,,,25/02/2018 18:22:00,1,0.01,,,,,,Micas
MX40-1434,paid,fulfilled,248.28,1800,0,25/02/2018 19:11:00,1,1799.99,,External Credit,0,Tienda A,pos,LUCAS
MX40-1434,,,,,,25/02/2018 19:11:00,1,0.01,,,,,,Micas
MX40-1435,paid,fulfilled,248.28,1800,0,25/02/2018 19:13:00,1,1799.99,,Cash,0,Tienda A,pos,ESQUIVEL
MX40-1435,,,,,,25/02/2018 19:13:00,1,0.01,,,,,,Micas
MX40-1436,paid,fulfilled,227.58,1650,150,25/02/2018 19:26:00,1,1799.99,,Cash,0,Tienda A,pos,JANIS
MX40-1436,,,,,,25/02/2018 19:26:00,1,0.01,,,,,,Micas
MX40-1437,,,,,,25/02/2018 19:38:00,1,0.01,,,,,,Micas
MX40-1437,partially_refunded,fulfilled,248.28,1800,0,25/02/2018 19:38:00,1,1799.99,,Cash,150,Tienda A,pos,RUDYARD
MX40-1438,paid,fulfilled,248.28,1800,0,25/02/2018 19:49:00,1,1799.99,,External Credit,0,Tienda A,pos,DARIA
MX40-1438,,,,,,25/02/2018 19:49:00,1,0.01,,,,,,Micas
MX40-1439,,,,,,25/02/2018 19:56:00,1,0.01,,,,,,Micas
MX40-1439,paid,fulfilled,448.27,3250,150,25/02/2018 19:56:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX40-1439,,,,,,25/02/2018 19:56:00,1,1600,,,,,,Transitions (Extras)
MX40-1440,,,,,,25/02/2018 20:03:00,1,0.01,,,,,,Micas
MX40-1440,paid,fulfilled,248.28,1800,0,25/02/2018 20:03:00,1,1799.99,,External Credit,0,Tienda A,pos,WOODY
MX40-1441,,,,,,25/02/2018 20:18:00,1,0,,,,,,Estuche Vegano
MX40-1441,,,,,,25/02/2018 20:18:00,1,1799.99,,,,,,MARTIN
MX40-1441,partially_refunded,fulfilled,248.28,1800,0,25/02/2018 20:18:00,1,0.01,,External Credit,150,Tienda A,pos,Micas
MX40-1442,paid,fulfilled,248.28,1800,0,25/02/2018 20:39:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX40-1442,,,,,,25/02/2018 20:39:00,1,0.01,,,,,,Micas
MX40-1443,paid,fulfilled,248.28,1800,0,25/02/2018 20:59:00,1,1799.99,,External Credit,0,Tienda A,pos,GONZO
MX40-1443,,,,,,25/02/2018 20:59:00,1,0.01,,,,,,Micas
MX40-1444,,,,,,25/02/2018 21:05:00,1,0.01,,,,,,Micas
MX40-1444,partially_refunded,fulfilled,248.28,1800,0,25/02/2018 21:05:00,1,1799.99,,External Credit,150,Tienda A,pos,PARKS
MX40-1445,,,,,,25/02/2018 21:29:00,1,0.01,,,,,,Micas
MX40-1445,partially_refunded,fulfilled,248.28,1800,0,25/02/2018 21:29:00,1,1799.99,,External Credit,150,Tienda A,pos,SEYMOUR
MX40-1446,paid,fulfilled,248.28,1800,0,25/02/2018 21:36:00,1,1799.99,,Cash,0,Tienda A,pos,ESQUIVEL
MX40-1446,,,,,,25/02/2018 21:36:00,1,0.01,,,,,,Micas
MX40-1447,,,,,,25/02/2018 21:48:00,1,0.01,,,,,,Micas
MX40-1447,paid,fulfilled,248.28,1800,0,25/02/2018 21:48:00,1,1799.99,,External Credit,0,Tienda A,pos,TRUMAN
MX40-1448,paid,fulfilled,572.41,4150,150,25/02/2018 21:58:00,1,1799.99,,External Credit,0,Tienda A,pos,MARTIN
MX40-1448,,,,,,25/02/2018 21:58:00,1,700.01,,,,,,Micas
MX40-1448,,,,,,25/02/2018 21:58:00,1,0.01,,,,,,Micas
MX40-1448,,,,,,25/02/2018 21:58:00,1,1799.99,,,,,,TRUMAN
MX40-1449,,,,,,25/02/2018 22:09:00,1,0.01,,,,,,Micas
MX40-1449,paid,fulfilled,227.58,1650,150,25/02/2018 22:09:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX40-1450,paid,fulfilled,344.83,2500,0,25/02/2018 22:16:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX40-1450,,,,,,25/02/2018 22:16:00,1,700,,,,,,Clipon
MX40-1450,,,,,,25/02/2018 22:16:00,1,0.01,,,,,,Micas
MX40-1451,,,,,,25/02/2018 22:26:00,1,0.01,,,,,,Micas
MX40-1451,paid,fulfilled,248.28,1800,0,25/02/2018 22:26:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX40-1452,,,,,,25/02/2018 22:46:00,1,0.01,,,,,,Micas
MX40-1452,paid,fulfilled,248.28,1800,0,25/02/2018 22:46:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX40-1453,paid,fulfilled,517.24,3750,0,25/02/2018 22:50:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX40-1453,,,,,,25/02/2018 22:50:00,1,0.01,,,,,,Micas
MX40-1453,,,,,,25/02/2018 22:50:00,1,1950,,,,,,Micas Progresivas
MX40-1454,paid,fulfilled,248.28,1800,0,25/02/2018 22:56:00,1,1799.99,,External Credit,0,Tienda A,pos,JANIS
MX40-1454,,,,,,25/02/2018 22:56:00,1,0.01,,,,,,Micas
MX40-1455,paid,fulfilled,248.28,1800,0,25/02/2018 22:59:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX40-1455,,,,,,25/02/2018 22:59:00,1,0.01,,,,,,Micas
MX40-1456,paid,fulfilled,248.28,1800,0,25/02/2018 23:03:00,1,1799.99,,External Credit,0,Tienda A,pos,BARRAGAN
MX40-1456,,,,,,25/02/2018 23:03:00,1,0.01,,,,,,Micas
MX40-1457,,,,,,26/02/2018 01:18:00,1,0.01,,,,,,Micas
MX40-1457,paid,fulfilled,248.28,1800,0,26/02/2018 01:18:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX40-1458,,,,,,26/02/2018 01:55:00,1,0.01,,,,,,Micas
MX40-1458,paid,fulfilled,248.28,1800,0,26/02/2018 01:55:00,1,1799.99,,Cash + External Credit,0,Tienda A,pos,PARKS
MX40-1459,paid,fulfilled,248.28,1800,0,26/02/2018 02:03:00,1,1799.99,,External Credit,0,Tienda A,pos,BARRAGAN
MX40-1459,,,,,,26/02/2018 02:03:00,1,0.01,,,,,,Micas
MX40-1460,paid,fulfilled,248.28,1800,0,03/03/2018 18:57:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX40-1460,,,,,,03/03/2018 18:57:00,1,0.01,,,,,,Micas
MX40-1461,,,,,,03/03/2018 19:34:00,1,0.01,,,,,,Micas
MX40-1461,paid,fulfilled,248.28,1800,0,03/03/2018 19:34:00,1,1799.99,,Cash,0,Tienda A,pos,MOLEMAN
MX40-1462,,,,,,03/03/2018 19:42:00,1,500,,,,,,Antireflejante para la luz azul
MX40-1462,,,,,,03/03/2018 19:42:00,1,0.01,,,,,,Micas
MX40-1462,paid,fulfilled,317.24,2300,0,03/03/2018 19:42:00,1,1799.99,,External Credit,0,Tienda A,pos,TRUMAN
MX40-1463,,,,,,03/03/2018 21:17:00,1,0.01,,,,,,Micas
MX40-1463,partially_refunded,fulfilled,248.28,1800,0,03/03/2018 21:17:00,1,1799.99,,External Credit,150,Tienda A,pos,SEYMOUR
MX40-1464,paid,fulfilled,248.28,1800,0,03/03/2018 22:31:00,1,1799.99,,External Credit,0,Tienda A,pos,CHAVELA
MX40-1464,,,,,,03/03/2018 22:31:00,1,0.01,,,,,,Micas
MX40-1465,paid,fulfilled,248.28,1800,0,03/03/2018 22:35:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX40-1465,,,,,,03/03/2018 22:35:00,1,0.01,,,,,,Micas
MX40-1466,,,,,,03/03/2018 22:44:00,1,0.01,,,,,,Micas
MX40-1466,partially_refunded,fulfilled,248.28,1800,0,03/03/2018 22:44:00,1,1799.99,,External Credit,150,Tienda A,pos,MOLEMAN
MX40-1467,,,,,,03/03/2018 22:48:00,1,0.01,,,,,,Micas
MX40-1467,partially_refunded,fulfilled,248.28,1800,0,03/03/2018 22:48:00,1,1799.99,,External Credit,150,Tienda A,pos,RUDYARD
MX40-1468,,,,,,03/03/2018 22:51:00,1,0.01,,,,,,Micas
MX40-1468,paid,fulfilled,248.28,1800,0,03/03/2018 22:51:00,1,1799.99,,External Credit,0,Tienda A,pos,OROZCO
MX40-1469,,,,,,03/03/2018 23:00:00,1,0.01,,,,,,Micas
MX40-1469,paid,fulfilled,248.28,1800,0,03/03/2018 23:00:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX40-1470,paid,fulfilled,248.28,1800,0,03/03/2018 23:35:00,1,1799.99,,External Credit,0,Tienda A,pos,DARIA
MX40-1470,,,,,,03/03/2018 23:35:00,1,0.01,,,,,,Micas
MX40-1471,paid,fulfilled,96.55,700,0,03/03/2018 23:49:00,1,700,,External Credit,0,Tienda A,pos,Clipon
MX40-1472,,,,,,03/03/2018 23:54:00,1,0.01,,,,,,Micas
MX40-1472,paid,fulfilled,248.28,1800,0,03/03/2018 23:54:00,1,1799.99,,External Credit,0,Tienda A,pos,STANLEY
MX40-1473,partially_refunded,fulfilled,517.24,3750,0,04/03/2018 00:34:00,1,1799.99,,Cash,150,Tienda A,pos,ALDOUS
MX40-1473,,,,,,04/03/2018 00:34:00,1,0.01,,,,,,Micas
MX40-1473,,,,,,04/03/2018 00:34:00,1,1950,,,,,,Micas Progresivas
MX40-1474,,,,,,04/03/2018 00:49:00,1,0.01,,,,,,Micas
MX40-1474,paid,fulfilled,248.28,1800,0,04/03/2018 00:49:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX40-1475,,,,,,04/03/2018 00:55:00,1,0.01,,,,,,Micas
MX40-1475,partially_refunded,fulfilled,248.28,1800,0,04/03/2018 00:55:00,1,1799.99,,External Credit,150,Tienda A,pos,SEYMOUR
MX40-1476,,,,,,04/03/2018 01:00:00,1,0.01,,,,,,Micas
MX40-1476,paid,unfulfilled,248.28,1800,0,04/03/2018 01:00:00,1,1799.99,4/3/2018,External Credit,0,Tienda A,pos,MOLEMAN
MX40-1477,,,,,,04/03/2018 01:07:00,1,0.01,,,,,,Micas
MX40-1477,partially_refunded,fulfilled,248.28,1800,0,04/03/2018 01:07:00,1,1799.99,,External Credit,150,Tienda A,pos,MOLEMAN
MX40-1478,,,,,,04/03/2018 18:22:00,1,0,,,,,,Estuche Vegano
MX40-1478,partially_refunded,fulfilled,248.28,1800,0,04/03/2018 18:22:00,1,1799.99,,External Credit,150,Tienda A,pos,MARTIN
MX40-1478,,,,,,04/03/2018 18:22:00,1,0.01,,,,,,Micas
MX40-1479,,,,,,04/03/2018 19:17:00,1,0.01,,,,,,Micas
MX40-1479,refunded,unfulfilled,248.28,1800,0,04/03/2018 19:17:00,1,1799.99,4/3/2018,External Credit,1800,Tienda A,pos,PARKS
MX40-1480,paid,fulfilled,344.83,2500,0,04/03/2018 19:45:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX40-1480,,,,,,04/03/2018 19:45:00,1,700.01,,,,,,Micas
MX40-1481,paid,fulfilled,248.28,1800,0,04/03/2018 20:07:00,1,1799.99,,External Credit,0,Tienda A,pos,GONZO
MX40-1481,,,,,,04/03/2018 20:07:00,1,0.01,,,,,,Micas
MX40-1482,,,,,,04/03/2018 20:17:00,1,0.01,,,,,,Micas
MX40-1482,paid,fulfilled,248.28,1800,0,04/03/2018 20:17:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX40-1483,,,,,,04/03/2018 20:25:00,1,0.01,,,,,,Micas
MX40-1483,paid,fulfilled,248.28,1800,0,04/03/2018 20:25:00,1,1799.99,,External Credit,0,Tienda A,pos,OROZCO
MX40-1484,paid,fulfilled,248.28,1800,0,04/03/2018 20:35:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX40-1484,,,,,,04/03/2018 20:35:00,1,0.01,,,,,,Micas
MX40-1485,paid,fulfilled,248.28,1800,0,04/03/2018 20:38:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX40-1485,,,,,,04/03/2018 20:38:00,1,0.01,,,,,,Micas
MX40-1486,,,,,,05/03/2018 00:13:00,1,500,,,,,,Antireflejante para la luz azul
MX40-1486,,,,,,05/03/2018 00:13:00,1,0.01,,,,,,Micas
MX40-1486,paid,fulfilled,317.24,2300,0,05/03/2018 00:13:00,1,1799.99,,External Credit,0,Tienda A,pos,TRUMAN
MX40-1487,,,,,,05/03/2018 00:24:00,1,500,,,,,,Antireflejante para la luz azul
MX40-1487,,,,,,05/03/2018 00:24:00,1,0.01,,,,,,Micas
MX40-1487,paid,fulfilled,317.24,2300,0,05/03/2018 00:24:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX40-1488,,,,,,05/03/2018 00:37:00,1,0.01,,,,,,Micas
MX40-1488,partially_refunded,fulfilled,248.28,1800,0,05/03/2018 00:37:00,1,1799.99,,External Credit,150,Tienda A,pos,PARKS
MX40-1489,paid,fulfilled,248.28,1800,0,05/03/2018 00:47:00,1,1799.99,,External Credit,0,Tienda A,pos,GONZO
MX40-1489,,,,,,05/03/2018 00:47:00,1,0.01,,,,,,Micas
MX40-1490,paid,fulfilled,344.83,2500,0,05/03/2018 00:49:00,1,1799.99,,External Credit,0,Tienda A,pos,JANIS
MX40-1490,,,,,,05/03/2018 00:49:00,1,700.01,,,,,,Micas
MX40-1491,paid,fulfilled,227.58,1650,150,10/03/2018 18:27:00,1,1799.99,,External Credit,0,Tienda A,pos,BARRAGAN
MX40-1491,,,,,,10/03/2018 18:27:00,1,0.01,,,,,,Micas
MX40-1492,,,,,,10/03/2018 18:31:00,1,0.01,,,,,,Micas
